,indicadorIA,indicatorIdsOsmosys,formId,recordId
0,IN2_01,[260 261],crv0pf8ld0bq71g2g,cllbdcuhv001e0cnvji87wxe7
1,IN2_01,[260 261],crv0pf8ld0bq71g2g,cllbdcvgz001f0cnvl8nndwfi
