,indicadorIA,indicatorIdsOsmosys,formId,recordId
0,PRPI5_03,[206],cseb67ald0d9ooxe,cloyhhb75003paonvqm37qieb
1,PRPI5_03,[206],cseb67ald0d9ooxe,cloyhhbnt003qaonvhe6hbhg4
2,PRPI5_03,[206],cseb67ald0d9ooxe,cloyhhc4y003raonvidqy953n
3,PRPI5_03,[206],cseb67ald0d9ooxe,cloyhhclm003saonvom5cqlwv
