,indicadorIA,indicatorIdsOsmosys,formId,recordId
0,ED6_01,[51],ci7r5tmkytar1k23,cl6qu74e4003llwnmngbsanwh
1,ED6_01,[51],ci7r5tmkytar1k23,cl6qu75sw003mlwnm9dglfkp7
