,indicadorIA,indicatorIdsOsmosys,formId,recordId
0,PRPI5_01,[44],c5vie2zkysumtk35,cl6qu4hwe001ulwnmm2w8y487
1,PRPI5_01,[44],c5vie2zkysumtk35,cl6qu4i9b001vlwnmcggojtg4
2,PRPI5_01,[44],c5vie2zkysumtk35,cl6qu4ilo001wlwnm0zr0p3zw
3,PRPI5_01,[44],c5vie2zkysumtk35,cl6qu4j45001xlwnmdkf3ul99
4,PRPI5_01,[44],c5vie2zkysumtk35,cl6qu4jh5001ylwnm3dc9efg7
